 TopoDir BaixDir TopoEsq TopoDir             TrasDir TrasEsq FrenDir FrenEsq
 32128.0 19008.0 19776.0 34176.0               0.786   2.349   2.588   2.481
 32256.0 19136.0 19840.0 34112.0               0.860   2.356   2.598   2.478
 32256.0 19072.0 19904.0 34176.0               0.657   2.282   2.578   2.446
 32320.0 19136.0 19840.0 34112.0               0.680   2.301   2.572   2.475
 32320.0 19136.0 19904.0 34176.0               0.677   2.327   2.556   2.488
 32384.0 19136.0 19904.0 34176.0               0.690   2.285   2.578   2.488
 32320.0 19136.0 19968.0 34176.0               0.690   2.295   2.578   2.488
 32384.0 19200.0 19968.0 34176.0               0.693   2.307   2.575   2.494
 32384.0 19264.0 19968.0 34176.0               0.696   2.320   2.591   2.488
 32384.0 19264.0 19968.0 34176.0               0.696   2.291   2.581   2.498
 32384.0 19264.0 19968.0 34176.0               0.696   2.327   2.598   2.485
 32320.0 19328.0 19968.0 34176.0               0.690   2.304   2.559   2.494
 32384.0 19328.0 19968.0 34240.0               0.680   2.327   2.588   2.507
 32320.0 19392.0 19968.0 34176.0               0.686   2.314   2.598   2.494
 32384.0 19328.0 19968.0 34240.0               0.677   2.343   2.559   2.481
 32384.0 19328.0 19904.0 34176.0               0.693   2.311   2.568   2.494
 32384.0 19328.0 20032.0 34176.0               0.686   2.320   2.578   2.491
 32448.0 19328.0 20032.0 34240.0               0.680   2.295   2.575   2.481
 32448.0 19392.0 19968.0 34176.0               0.690   2.304   2.565   2.472
 32448.0 19328.0 19904.0 34176.0               0.693   2.291   2.559   2.494
 32448.0 19392.0 19968.0 34176.0               0.686   2.317   2.552   2.485
 32384.0 19328.0 19968.0 34176.0               0.677   2.336   2.604   2.494
 32448.0 19328.0 19904.0 34112.0               0.719   2.340   2.617   2.472
 32384.0 19392.0 19968.0 34176.0               0.670   2.359   2.585   2.514
 32384.0 19392.0 19968.0 34176.0               0.667   2.359   2.620   2.504
 32384.0 19392.0 19968.0 34176.0               1.202   2.446   2.652   2.546
 32384.0 19392.0 19968.0 34176.0               0.970   2.375   2.649   2.559
 32320.0 19392.0 20032.0 34176.0               0.851   2.382   2.652   2.546
 32384.0 19456.0 20032.0 34240.0               0.786   2.369   2.604   2.536
 32384.0 19392.0 19968.0 34304.0               0.719   2.372   2.623   2.527
 32384.0 19392.0 19968.0 34304.0               0.638   2.353   2.594   2.498
 32384.0 19392.0 20032.0 34176.0               0.719   2.433   2.643   2.552
 32448.0 19392.0 19968.0 34304.0               1.012   2.404   2.668   2.552
 32448.0 19456.0 20032.0 34304.0               0.896   2.385   2.649   2.552
 32448.0 19456.0 20032.0 34240.0               0.828   2.385   2.643   2.527
 32384.0 19456.0 20096.0 34240.0               0.767   2.340   2.594   2.533
 32448.0 19456.0 20096.0 34240.0               0.680   2.349   2.620   2.504
 32448.0 19456.0 20032.0 34304.0               0.690   2.353   2.630   2.507
 32512.0 19456.0 20096.0 34240.0               0.622   2.372   2.588   2.501
 32512.0 19456.0 20096.0 34240.0               0.638   2.333   2.585   2.501
 32512.0 19456.0 20160.0 34240.0               0.648   2.324   2.591   2.462
 32384.0 19456.0 20288.0 34176.0               0.657   2.307   2.604   2.488
 32448.0 19456.0 20224.0 34176.0               0.918   2.375   2.649   2.523
 32448.0 19392.0 20288.0 34176.0               0.641   2.324   2.581   2.465
 32512.0 19392.0 20224.0 34240.0               0.657   2.307   2.585   2.462
 32512.0 19328.0 20224.0 34176.0               0.664   2.291   2.578   2.562
 32448.0 19392.0 20288.0 34176.0               0.996   2.369   2.630   2.517
 32384.0 19328.0 20288.0 34176.0               0.744   2.372   2.627   2.510
 32512.0 19328.0 20352.0 34240.0               0.767   2.346   2.604   2.498
 32448.0 19328.0 20416.0 34240.0               0.648   2.330   2.601   2.507
 32448.0 19392.0 20480.0 34112.0               0.651   2.346   2.598   2.488
 32384.0 19328.0 20416.0 34176.0               0.651   2.330   2.656   2.530
 32512.0 19328.0 20416.0 34176.0               0.709   2.343   2.591   2.491
 32448.0 19328.0 20416.0 34176.0               0.654   2.369   2.588   2.536
 32448.0 19392.0 20416.0 34176.0               0.906   2.394   2.604   2.520
 32448.0 19392.0 20416.0 34240.0               0.661   2.327   2.585   2.501
 32512.0 19392.0 20352.0 34176.0               0.654   2.343   2.559   2.485
 32512.0 19392.0 20480.0 34240.0               0.654   2.320   2.581   2.491
 32512.0 19456.0 20416.0 34304.0               0.670   2.330   2.552   2.456
 32512.0 19456.0 20480.0 34240.0               1.144   2.372   2.627   2.562
 32576.0 19520.0 20416.0 34304.0               0.722   2.320   2.588   2.507
 32576.0 19520.0 20544.0 34240.0               0.661   2.324   2.559   2.485
 32576.0 19584.0 20544.0 34304.0               0.976   2.401   2.639   2.536
 32576.0 19520.0 20608.0 34304.0               0.996   2.407   2.636   2.552
 32576.0 19456.0 20416.0 34304.0               0.851   2.369   2.614   2.520
 32576.0 19520.0 20480.0 34304.0               1.147   2.398   2.636   2.536
 32640.0 19456.0 20480.0 34304.0               0.999   2.401   2.633   2.536
 32576.0 19456.0 20480.0 34240.0               0.896   2.369   2.623   2.539
 32640.0 19456.0 20480.0 34304.0               0.822   2.349   2.617   2.510
 32640.0 19520.0 20544.0 34304.0               0.822   2.378   2.601   2.520
 32640.0 19456.0 20480.0 34176.0               0.748   2.336   2.601   2.501
 32576.0 19392.0 20480.0 34240.0               0.915   2.372   2.604   2.507
 32576.0 19392.0 20480.0 34240.0               0.709   2.401   2.620   2.507
 32640.0 19328.0 20544.0 34176.0               0.690   2.353   2.614   2.494
 32640.0 19328.0 20544.0 34176.0               0.648   2.291   2.565   2.507
 32704.0 19328.0 20544.0 34240.0               0.641   2.333   2.588   2.507
 32704.0 19392.0 20544.0 34240.0               0.751   2.372   2.620   2.533
 32640.0 19264.0 20544.0 34176.0               0.748   2.385   2.633   2.536
 32768.0 19200.0 20544.0 34240.0               1.009   2.420   2.646   2.533
 32704.0 19328.0 20608.0 34240.0               0.783   2.378   2.636   2.539
 32704.0 19264.0 20480.0 34240.0               0.828   2.356   2.601   2.530
 32640.0 19328.0 20544.0 34240.0               0.854   2.391   2.623   2.517
 32704.0 19328.0 20544.0 34240.0               0.722   2.385   2.598   2.517
 32704.0 19392.0 20480.0 34240.0               0.661   2.349   2.585   2.488
 32576.0 19328.0 20480.0 34240.0               0.648   2.304   2.594   2.485
 32640.0 19328.0 20480.0 34240.0               0.686   2.307   2.639   2.520
 32512.0 19328.0 20480.0 34240.0               0.670   2.343   2.568   2.514
 32512.0 19264.0 20480.0 34240.0               0.661   2.301   2.556   2.504
 32512.0 19264.0 20416.0 34240.0               0.670   2.317   2.581   2.485
 32448.0 19264.0 20480.0 34176.0               0.683   2.262   2.543   2.469
 32512.0 19200.0 20352.0 34240.0               0.690   2.262   2.565   2.523
 32576.0 19264.0 20352.0 34304.0               0.677   2.333   2.585   2.494
 32512.0 19200.0 20352.0 34240.0               1.118   2.382   2.594   2.517
 32576.0 19200.0 20416.0 34240.0               0.773   2.436   2.620   2.585
 32576.0 19264.0 20352.0 34240.0               0.770   2.327   2.620   2.517
 32640.0 19136.0 20352.0 34240.0               0.712   2.362   2.581   2.549
 32512.0 19136.0 20352.0 34240.0               0.918   2.404   2.614   2.539
 32576.0 19200.0 20352.0 34240.0               0.860   2.378   2.617   2.530
 32576.0 19264.0 20352.0 34304.0               0.751   2.336   2.572   2.514
 32512.0 19200.0 20416.0 34368.0               0.648   2.343   2.601   2.543
 32512.0 19328.0 20352.0 34304.0               0.841   2.375   2.607   2.530
 32512.0 19328.0 20288.0 34240.0               0.683   2.369   2.581   2.510
 32512.0 19328.0 20352.0 34304.0               0.674   2.327   2.591   2.504
 32512.0 19328.0 20416.0 34240.0               0.761   2.359   2.598   2.510
 32512.0 19328.0 20480.0 34240.0               0.741   2.388   2.614   2.533
 32512.0 19328.0 20480.0 34176.0               0.677   2.375   2.594   2.530
 32512.0 19328.0 20416.0 34176.0               0.677   2.359   2.594   2.520
 32512.0 19392.0 20352.0 34112.0               0.696   2.372   2.601   2.517
 32576.0 19328.0 20352.0 34176.0               0.674   2.346   2.607   2.498
 32512.0 19392.0 20352.0 34176.0               0.661   2.343   2.594   2.481
 32448.0 19456.0 20288.0 34176.0               0.996   2.398   2.627   2.556
 32576.0 19392.0 20288.0 34176.0               0.873   2.394   2.614   2.527
 32512.0 19456.0 20288.0 34176.0               0.838   2.388   2.610   2.520
 32512.0 19456.0 20352.0 34176.0               0.790   2.378   2.604   2.533
 32512.0 19456.0 20288.0 34176.0               0.725   2.375   2.610   2.510
 32448.0 19392.0 20352.0 34176.0               0.696   2.333   2.585   2.527
 32384.0 19456.0 20352.0 34048.0               0.712   2.359   2.620   2.539
 32448.0 19392.0 20288.0 34048.0               0.889   2.365   2.633   2.514
 32512.0 19456.0 20288.0 33984.0               0.896   2.407   2.652   2.543
 32576.0 19392.0 20352.0 34048.0               0.915   2.404   2.633   2.520
 32512.0 19456.0 20352.0 34048.0               0.793   2.385   2.607   2.507
 32512.0 19456.0 20288.0 34048.0               0.783   2.349   2.591   2.498
 32576.0 19456.0 20288.0 34112.0               0.725   2.320   2.620   2.504
 32448.0 19392.0 20352.0 34112.0               0.706   2.353   2.594   2.491
 32512.0 19392.0 20288.0 34112.0               0.883   2.391   2.627   2.527
 32512.0 19392.0 20288.0 34048.0               0.954   2.411   2.646   2.510
 32512.0 19392.0 20288.0 34112.0               0.877   2.382   2.598   2.507
 32512.0 19328.0 20224.0 34112.0               0.844   2.369   2.643   2.498
 32512.0 19392.0 20352.0 34112.0               0.773   2.375   2.601   2.517
 32512.0 19392.0 20224.0 34112.0               0.786   2.372   2.585   2.481
 32512.0 19456.0 20224.0 34048.0               0.635   2.356   2.623   2.507
 32448.0 19456.0 20224.0 34048.0               0.944   2.388   2.668   2.523
 32512.0 19392.0 20224.0 34048.0               0.828   2.382   2.649   2.501
 32512.0 19392.0 20224.0 34048.0               0.796   2.362   2.610   2.514
 32640.0 19456.0 20224.0 34048.0               0.728   2.365   2.627   2.494
 32576.0 19456.0 20224.0 34048.0               0.683   2.359   2.617   2.485
 32576.0 19392.0 20288.0 33984.0               0.680   2.353   2.601   2.481
 32576.0 19392.0 20160.0 33984.0               0.641   2.349   2.607   2.501
 32512.0 19456.0 20288.0 34048.0               0.683   2.304   2.604   2.494
 32512.0 19456.0 20288.0 33984.0               0.651   2.356   2.617   2.491
 32640.0 19392.0 20288.0 34112.0               0.657   2.327   2.575   2.462
 32576.0 19456.0 20352.0 34112.0               0.670   2.356   2.604   2.504
 32576.0 19456.0 20288.0 34112.0               0.661   2.324   2.604   2.491
 32640.0 19456.0 20288.0 34112.0               0.677   2.278   2.581   2.472
 32640.0 19456.0 20288.0 34112.0               0.677   2.311   2.598   2.481
 32640.0 19520.0 20352.0 34112.0               0.693   2.259   2.578   2.449
 32640.0 19392.0 20352.0 34048.0               0.703   2.291   2.556   2.452
 32640.0 19392.0 20352.0 34112.0               0.696   2.301   2.578   2.501
 32640.0 19392.0 20288.0 34112.0               0.674   2.304   2.565   2.469
 32704.0 19392.0 20288.0 34112.0               0.712   2.295   2.578   2.459
 32768.0 19456.0 20288.0 34176.0               0.712   2.298   2.559   2.475
 32704.0 19456.0 20288.0 34112.0               0.709   2.336   2.591   2.472
 32704.0 19392.0 20288.0 34112.0               0.703   2.320   2.578   2.465
 32832.0 19456.0 20288.0 34176.0               0.709   2.311   2.578   2.462
 32768.0 19456.0 20288.0 34112.0               0.703   2.262   2.588   2.478
 32768.0 19456.0 20352.0 34112.0               0.674   2.407   2.701   2.549
 32768.0 19456.0 20288.0 34112.0               1.328   2.446   2.665   2.543
 32768.0 19456.0 20288.0 34112.0               0.796   2.336   2.623   2.520
 32832.0 19456.0 20288.0 34048.0               0.696   2.288   2.549   2.546
 32768.0 19456.0 20352.0 34112.0               1.009   2.388   2.659   2.539
 32768.0 19456.0 20288.0 34112.0               1.031   2.388   2.633   2.559
 32832.0 19456.0 20352.0 34112.0               0.883   2.378   2.614   2.498
 32832.0 19456.0 20288.0 34048.0               0.683   2.353   2.627   2.501
 32832.0 19456.0 20224.0 34112.0               0.799   2.378   2.627   2.507
 32896.0 19520.0 20224.0 34112.0               0.854   2.394   2.633   2.523
 32960.0 19584.0 20032.0 34112.0               0.860   2.401   2.614   2.523
 32960.0 19584.0 20032.0 34112.0               0.686   2.391   2.639   2.530
 32896.0 19584.0 19968.0 34112.0               0.638   2.369   2.620   2.536
 32960.0 19584.0 19904.0 34112.0               0.912   2.378   2.623   2.556
 32960.0 19584.0 19776.0 34112.0               0.777   2.372   2.610   2.507
 32896.0 19584.0 19776.0 34176.0               0.690   2.327   2.614   2.491
 32960.0 19520.0 19840.0 34176.0               0.654   2.382   2.614   2.546
 32960.0 19520.0 19840.0 34112.0               0.712   2.420   2.630   2.504
 33024.0 19584.0 19904.0 34112.0               0.712   2.346   2.623   2.565
 33024.0 19520.0 19904.0 34048.0               0.773   2.365   2.607   2.514
 33024.0 19520.0 19904.0 34112.0               0.641   2.404   2.691   2.585
 33088.0 19520.0 19904.0 34048.0               1.047   2.398   2.656   2.562
 33152.0 19520.0 19904.0 34048.0               0.786   2.378   2.639   2.559
 33152.0 19584.0 19904.0 33984.0               0.893   2.343   2.675   2.552
 33216.0 19584.0 19904.0 33920.0               0.741   2.343   2.604   2.523
 33152.0 19584.0 19904.0 33984.0               0.674   2.362   2.581   2.504
 33216.0 19648.0 19968.0 33984.0               0.625   2.372   2.620   2.543
 33152.0 19648.0 19968.0 33984.0               0.835   2.340   2.623   2.520
 33216.0 19712.0 19968.0 34048.0               0.667   2.320   2.614   2.494
 33152.0 19776.0 19968.0 34112.0               0.641   2.301   2.588   2.527
 33280.0 19712.0 19904.0 34176.0               0.651   2.295   2.591   2.475
 33216.0 19648.0 19904.0 34240.0               0.657   2.320   2.591   2.491
 33280.0 19456.0 19712.0 34176.0               0.690   2.259   2.527   2.443
 33152.0 19328.0 19648.0 34176.0               1.083   2.343   2.604   2.504
 33152.0 19264.0 19648.0 34240.0               0.680   2.336   2.594   2.517
 33216.0 19264.0 19648.0 34176.0               0.677   2.362   2.591   2.514
 33280.0 19264.0 19584.0 34240.0               0.993   2.391   2.610   2.510
 33216.0 19008.0 19584.0 34176.0               0.651   2.353   2.610   2.485
 33280.0 19008.0 19584.0 34240.0               0.848   2.420   2.649   2.533
 33280.0 19328.0 19584.0 34176.0               0.819   2.394   2.617   2.527
 33344.0 19136.0 19712.0 34176.0               0.815   2.378   2.623   2.536
 33280.0 19072.0 19712.0 34176.0               0.641   2.365   2.617   2.536
 33280.0 18752.0 19776.0 34240.0               0.860   2.391   2.633   2.536
 33280.0 18304.0 19776.0 34176.0               0.838   2.388   2.588   2.552
 33024.0 17664.0 19776.0 34240.0               0.931   2.394   2.652   2.539
 32448.0 17472.0 19776.0 34240.0               0.918   2.388   2.649   2.556
 32256.0 17472.0 19712.0 34048.0               0.873   2.404   2.639   2.539
 32384.0 17728.0 19520.0 34112.0               0.954   2.414   2.646   2.546
 32256.0 17472.0 19328.0 34112.0               0.822   2.394   2.633   2.539
 32256.0 17600.0 19328.0 34112.0               0.841   2.365   2.639   2.536
 32448.0 17792.0 19136.0 34048.0               0.754   2.365   2.630   2.539
 32384.0 17792.0 19136.0 34112.0               0.735   2.365   2.627   2.539
 32384.0 17728.0 18944.0 34112.0               0.741   2.382   2.627   2.527
