x_accel,y_accel,z_accel,Year/Month/Day,Hours:Minutes:Seconds.Milliseconds
-17.0,24.0,-1003.0,2021/03/25,00:55:48.982204
-15.0,32.0,-1003.0,2021/03/25,00:55:48.998443
-17.0,33.0,-999.0,2021/03/25,00:55:49.014707
-14.0,27.0,-1002.0,2021/03/25,00:55:49.030964
-19.0,33.0,-997.0,2021/03/25,00:55:49.047206
-18.0,29.0,-1002.0,2021/03/25,00:55:49.063439
-15.0,23.0,-1003.0,2021/03/25,00:55:49.079675
-17.0,29.0,-1000.0,2021/03/25,00:55:49.095921
-19.0,30.0,-1000.0,2021/03/25,00:55:49.112159
-19.0,31.0,-1002.0,2021/03/25,00:55:49.128402
-16.0,23.0,-1003.0,2021/03/25,00:55:49.144636
-17.0,27.0,-996.0,2021/03/25,00:55:49.160869
-18.0,25.0,-1002.0,2021/03/25,00:55:49.177113
-18.0,26.0,-1003.0,2021/03/25,00:55:49.193355
-19.0,27.0,-1000.0,2021/03/25,00:55:49.209584
-19.0,28.0,-1002.0,2021/03/25,00:55:49.225826
-15.0,24.0,-1002.0,2021/03/25,00:55:49.242060
-15.0,30.0,-1001.0,2021/03/25,00:55:49.258310
-16.0,27.0,-1003.0,2021/03/25,00:55:49.274569
-16.0,21.0,-1002.0,2021/03/25,00:55:49.290805
-18.0,25.0,-1004.0,2021/03/25,00:55:49.307044
-14.0,25.0,-997.0,2021/03/25,00:55:49.323319
-18.0,33.0,-1007.0,2021/03/25,00:55:49.339581
-20.0,23.0,-1007.0,2021/03/25,00:55:49.355835
-15.0,23.0,-1010.0,2021/03/25,00:55:49.372087
-17.0,22.0,-1002.0,2021/03/25,00:55:49.388336
-11.0,25.0,-1006.0,2021/03/25,00:55:49.404586
-16.0,25.0,-1001.0,2021/03/25,00:55:49.420831
-16.0,28.0,-999.0,2021/03/25,00:55:49.437089
-14.0,26.0,-1003.0,2021/03/25,00:55:49.453343
-15.0,32.0,-1002.0,2021/03/25,00:55:49.469589
-18.0,26.0,-1000.0,2021/03/25,00:55:49.485840
-17.0,29.0,-1002.0,2021/03/25,00:55:49.502085
-14.0,33.0,-1005.0,2021/03/25,00:55:49.518352
-16.0,29.0,-1009.0,2021/03/25,00:55:49.534611
-14.0,27.0,-1005.0,2021/03/25,00:55:49.550859
-14.0,25.0,-1003.0,2021/03/25,00:55:49.567109
-18.0,30.0,-1000.0,2021/03/25,00:55:49.583356
-17.0,28.0,-1000.0,2021/03/25,00:55:49.599601
-15.0,30.0,-996.0,2021/03/25,00:55:49.615843
-16.0,24.0,-1004.0,2021/03/25,00:55:49.632086
-15.0,30.0,-1005.0,2021/03/25,00:55:49.648331
-13.0,28.0,-1006.0,2021/03/25,00:55:49.664584
-15.0,28.0,-1001.0,2021/03/25,00:55:49.680842
-19.0,27.0,-1008.0,2021/03/25,00:55:49.697092
-15.0,29.0,-1002.0,2021/03/25,00:55:49.713335
-13.0,32.0,-996.0,2021/03/25,00:55:49.729584
-18.0,28.0,-1006.0,2021/03/25,00:55:49.745846
-14.0,25.0,-1003.0,2021/03/25,00:55:49.762090
-14.0,28.0,-1002.0,2021/03/25,00:55:49.778337
-15.0,24.0,-1000.0,2021/03/25,00:55:49.794581
-15.0,27.0,-1001.0,2021/03/25,00:55:49.810822
-18.0,25.0,-1002.0,2021/03/25,00:55:49.827083
-12.0,32.0,-1000.0,2021/03/25,00:55:49.843334
-18.0,27.0,-1001.0,2021/03/25,00:55:49.859575
-15.0,28.0,-998.0,2021/03/25,00:55:49.876073
-17.0,24.0,-999.0,2021/03/25,00:55:49.892327
-18.0,31.0,-1009.0,2021/03/25,00:55:49.908587
-15.0,30.0,-994.0,2021/03/25,00:55:49.924841
-16.0,29.0,-1000.0,2021/03/25,00:55:49.941090
-13.0,27.0,-1003.0,2021/03/25,00:55:49.957342
-14.0,20.0,-1003.0,2021/03/25,00:55:49.973595
-15.0,24.0,-1002.0,2021/03/25,00:55:49.989847
-17.0,31.0,-999.0,2021/03/25,00:55:50.006102
-13.0,29.0,-1001.0,2021/03/25,00:55:50.022365
-15.0,31.0,-998.0,2021/03/25,00:55:50.038625
-13.0,30.0,-1002.0,2021/03/25,00:55:50.054871
-15.0,25.0,-1010.0,2021/03/25,00:55:50.071131
-14.0,25.0,-1000.0,2021/03/25,00:55:50.087384
-13.0,25.0,-1003.0,2021/03/25,00:55:50.103631
-14.0,29.0,-1004.0,2021/03/25,00:55:50.119875
-15.0,22.0,-1002.0,2021/03/25,00:55:50.136124
-16.0,34.0,-1005.0,2021/03/25,00:55:50.152373
-14.0,25.0,-1001.0,2021/03/25,00:55:50.168618
-16.0,28.0,-1005.0,2021/03/25,00:55:50.184865
-17.0,23.0,-998.0,2021/03/25,00:55:50.201109
-18.0,26.0,-998.0,2021/03/25,00:55:50.217364
-16.0,26.0,-1004.0,2021/03/25,00:55:50.233629
-13.0,26.0,-998.0,2021/03/25,00:55:50.249879
-15.0,27.0,-1002.0,2021/03/25,00:55:50.266119
-15.0,30.0,-1003.0,2021/03/25,00:55:50.282368
-14.0,29.0,-1006.0,2021/03/25,00:55:50.298620
-17.0,29.0,-1006.0,2021/03/25,00:55:50.314871
-16.0,28.0,-996.0,2021/03/25,00:55:50.331160
-11.0,29.0,-1006.0,2021/03/25,00:55:50.347497
-12.0,25.0,-994.0,2021/03/25,00:55:50.363855
-18.0,25.0,-1001.0,2021/03/25,00:55:50.380108
-17.0,31.0,-1002.0,2021/03/25,00:55:50.396367
-16.0,26.0,-998.0,2021/03/25,00:55:50.412612
-16.0,34.0,-999.0,2021/03/25,00:55:50.428908
-19.0,34.0,-1002.0,2021/03/25,00:55:50.445164
-15.0,30.0,-1004.0,2021/03/25,00:55:50.461411
-14.0,30.0,-1005.0,2021/03/25,00:55:50.477664
-20.0,27.0,-1005.0,2021/03/25,00:55:50.493914
-17.0,23.0,-997.0,2021/03/25,00:55:50.510156
-16.0,25.0,-1000.0,2021/03/25,00:55:50.526406
