x_accel,y_accel,z_accel,Year/Month/Day,Hours:Minutes:Seconds.Milliseconds
-38.0,1039.0,-162.0,2021/03/24,12:24:24.194645
-32.0,1042.0,-164.0,2021/03/24,12:24:24.210895
-36.0,1042.0,-163.0,2021/03/24,12:24:24.227147
-39.0,1041.0,-164.0,2021/03/24,12:24:24.243401
-38.0,1039.0,-171.0,2021/03/24,12:24:24.259656
-37.0,1042.0,-165.0,2021/03/24,12:24:24.275912
-37.0,1034.0,-163.0,2021/03/24,12:24:24.292177
-34.0,1038.0,-172.0,2021/03/24,12:24:24.308426
-37.0,1039.0,-166.0,2021/03/24,12:24:24.324678
-36.0,1041.0,-163.0,2021/03/24,12:24:24.340942
-35.0,1037.0,-163.0,2021/03/24,12:24:24.357196
-32.0,1035.0,-162.0,2021/03/24,12:24:24.373449
-37.0,1038.0,-163.0,2021/03/24,12:24:24.389694
-40.0,1038.0,-170.0,2021/03/24,12:24:24.405944
-36.0,1040.0,-169.0,2021/03/24,12:24:24.422191
-38.0,1039.0,-164.0,2021/03/24,12:24:24.438451
-36.0,1038.0,-161.0,2021/03/24,12:24:24.454702
-39.0,1041.0,-167.0,2021/03/24,12:24:24.470951
-32.0,1037.0,-158.0,2021/03/24,12:24:24.487204
-30.0,1039.0,-156.0,2021/03/24,12:24:24.503461
-35.0,1037.0,-163.0,2021/03/24,12:24:24.519714
-38.0,1040.0,-157.0,2021/03/24,12:24:24.535961
-38.0,1039.0,-158.0,2021/03/24,12:24:24.552204
-38.0,1036.0,-159.0,2021/03/24,12:24:24.568458
-41.0,1040.0,-167.0,2021/03/24,12:24:24.584717
-40.0,1042.0,-167.0,2021/03/24,12:24:24.600980
-39.0,1037.0,-162.0,2021/03/24,12:24:24.617226
-36.0,1040.0,-167.0,2021/03/24,12:24:24.633474
-38.0,1038.0,-164.0,2021/03/24,12:24:24.649739
-36.0,1038.0,-166.0,2021/03/24,12:24:24.665996
-37.0,1040.0,-164.0,2021/03/24,12:24:24.682249
-36.0,1038.0,-168.0,2021/03/24,12:24:24.698498
-31.0,1038.0,-165.0,2021/03/24,12:24:24.714755
-39.0,1042.0,-164.0,2021/03/24,12:24:24.731006
-39.0,1039.0,-153.0,2021/03/24,12:24:24.747266
-35.0,1037.0,-157.0,2021/03/24,12:24:24.763533
-37.0,1035.0,-155.0,2021/03/24,12:24:24.779841
-35.0,1039.0,-165.0,2021/03/24,12:24:24.796163
-34.0,1040.0,-162.0,2021/03/24,12:24:24.812404
-40.0,1041.0,-156.0,2021/03/24,12:24:24.828656
-38.0,1037.0,-160.0,2021/03/24,12:24:24.844917
-39.0,1038.0,-168.0,2021/03/24,12:24:24.861172
-40.0,1042.0,-163.0,2021/03/24,12:24:24.877425
-37.0,1033.0,-163.0,2021/03/24,12:24:24.893670
-35.0,1037.0,-164.0,2021/03/24,12:24:24.909923
-42.0,1039.0,-170.0,2021/03/24,12:24:24.926173
-39.0,1037.0,-165.0,2021/03/24,12:24:24.942422
-38.0,1041.0,-164.0,2021/03/24,12:24:24.958673
-40.0,1043.0,-166.0,2021/03/24,12:24:24.974926
-36.0,1042.0,-167.0,2021/03/24,12:24:24.991188
-37.0,1043.0,-167.0,2021/03/24,12:24:25.007443
-34.0,1043.0,-171.0,2021/03/24,12:24:25.023689
-32.0,1037.0,-157.0,2021/03/24,12:24:25.039946
-33.0,1039.0,-164.0,2021/03/24,12:24:25.056205
-36.0,1034.0,-161.0,2021/03/24,12:24:25.072473
-37.0,1036.0,-165.0,2021/03/24,12:24:25.088787
-35.0,1039.0,-162.0,2021/03/24,12:24:25.105042
-34.0,1037.0,-160.0,2021/03/24,12:24:25.121293
-37.0,1042.0,-165.0,2021/03/24,12:24:25.137552
-32.0,1036.0,-165.0,2021/03/24,12:24:25.153809
-38.0,1040.0,-161.0,2021/03/24,12:24:25.170065
-37.0,1042.0,-166.0,2021/03/24,12:24:25.186319
-33.0,1045.0,-165.0,2021/03/24,12:24:25.202573
-38.0,1037.0,-163.0,2021/03/24,12:24:25.218832
-40.0,1035.0,-159.0,2021/03/24,12:24:25.235102
-38.0,1042.0,-164.0,2021/03/24,12:24:25.251356
-39.0,1039.0,-163.0,2021/03/24,12:24:25.267608
-37.0,1038.0,-159.0,2021/03/24,12:24:25.283859
-31.0,1039.0,-162.0,2021/03/24,12:24:25.300111
-36.0,1040.0,-159.0,2021/03/24,12:24:25.316366
-35.0,1045.0,-153.0,2021/03/24,12:24:25.332612
-31.0,1044.0,-165.0,2021/03/24,12:24:25.348860
-37.0,1034.0,-162.0,2021/03/24,12:24:25.365104
-39.0,1037.0,-163.0,2021/03/24,12:24:25.381356
-39.0,1037.0,-167.0,2021/03/24,12:24:25.397630
-35.0,1037.0,-160.0,2021/03/24,12:24:25.413884
-36.0,1040.0,-162.0,2021/03/24,12:24:25.430135
-37.0,1039.0,-164.0,2021/03/24,12:24:25.446385
-37.0,1029.0,-165.0,2021/03/24,12:24:25.462631
-39.0,1040.0,-168.0,2021/03/24,12:24:25.478883
-35.0,1041.0,-165.0,2021/03/24,12:24:25.495155
-31.0,1037.0,-165.0,2021/03/24,12:24:25.511412
-33.0,1036.0,-163.0,2021/03/24,12:24:25.527662
-37.0,1038.0,-166.0,2021/03/24,12:24:25.543925
-36.0,1040.0,-158.0,2021/03/24,12:24:25.560185
-35.0,1036.0,-163.0,2021/03/24,12:24:25.576444
-36.0,1038.0,-165.0,2021/03/24,12:24:25.592690
-37.0,1038.0,-156.0,2021/03/24,12:24:25.608950
-30.0,1038.0,-161.0,2021/03/24,12:24:25.625218
-35.0,1040.0,-164.0,2021/03/24,12:24:25.641479
-39.0,1034.0,-168.0,2021/03/24,12:24:25.657739
-38.0,1039.0,-161.0,2021/03/24,12:24:25.673996
-35.0,1039.0,-165.0,2021/03/24,12:24:25.690266
-38.0,1035.0,-169.0,2021/03/24,12:24:25.706527
-39.0,1034.0,-161.0,2021/03/24,12:24:25.722778
-36.0,1039.0,-165.0,2021/03/24,12:24:25.739030
-39.0,1035.0,-161.0,2021/03/24,12:24:25.755282
-36.0,1041.0,-166.0,2021/03/24,12:24:25.771539
-38.0,1037.0,-160.0,2021/03/24,12:24:25.787802
-36.0,1040.0,-160.0,2021/03/24,12:24:25.804066
-36.0,1039.0,-167.0,2021/03/24,12:24:25.820309
-38.0,1041.0,-165.0,2021/03/24,12:24:25.836557
-33.0,1038.0,-159.0,2021/03/24,12:24:25.852808
-39.0,1041.0,-159.0,2021/03/24,12:24:25.869059
-36.0,1037.0,-159.0,2021/03/24,12:24:25.885311
-38.0,1042.0,-158.0,2021/03/24,12:24:25.901574
-37.0,1037.0,-167.0,2021/03/24,12:24:25.917827
-38.0,1033.0,-162.0,2021/03/24,12:24:25.934080
-38.0,1033.0,-165.0,2021/03/24,12:24:25.950334
-39.0,1039.0,-165.0,2021/03/24,12:24:25.966590
-38.0,1035.0,-168.0,2021/03/24,12:24:25.982889
-35.0,1040.0,-158.0,2021/03/24,12:24:25.999139
-35.0,1035.0,-160.0,2021/03/24,12:24:26.015390
-35.0,1039.0,-162.0,2021/03/24,12:24:26.031648
-32.0,1043.0,-163.0,2021/03/24,12:24:26.047907
-37.0,1035.0,-163.0,2021/03/24,12:24:26.064158
-36.0,1041.0,-159.0,2021/03/24,12:24:26.080410
-40.0,1040.0,-161.0,2021/03/24,12:24:26.096682
-38.0,1041.0,-171.0,2021/03/24,12:24:26.112939
-32.0,1038.0,-160.0,2021/03/24,12:24:26.129195
-40.0,1040.0,-166.0,2021/03/24,12:24:26.145442
-36.0,1041.0,-163.0,2021/03/24,12:24:26.161691
-40.0,1038.0,-157.0,2021/03/24,12:24:26.177950
-32.0,1041.0,-165.0,2021/03/24,12:24:26.194205
-36.0,1042.0,-159.0,2021/03/24,12:24:26.210462
-38.0,1039.0,-161.0,2021/03/24,12:24:26.226716
-36.0,1039.0,-162.0,2021/03/24,12:24:26.242961
-38.0,1039.0,-160.0,2021/03/24,12:24:26.259218
-43.0,1039.0,-167.0,2021/03/24,12:24:26.275489
-34.0,1040.0,-168.0,2021/03/24,12:24:26.291753
-42.0,1040.0,-160.0,2021/03/24,12:24:26.308010
-36.0,1039.0,-160.0,2021/03/24,12:24:26.324254
-37.0,1038.0,-162.0,2021/03/24,12:24:26.340508
-35.0,1037.0,-164.0,2021/03/24,12:24:26.356775
-37.0,1036.0,-160.0,2021/03/24,12:24:26.373024
-36.0,1036.0,-176.0,2021/03/24,12:24:26.389277
-39.0,1039.0,-169.0,2021/03/24,12:24:26.405526
-38.0,1042.0,-154.0,2021/03/24,12:24:26.421769
-35.0,1039.0,-163.0,2021/03/24,12:24:26.438021
-33.0,1038.0,-158.0,2021/03/24,12:24:26.454275
-37.0,1034.0,-164.0,2021/03/24,12:24:26.470530
-37.0,1040.0,-165.0,2021/03/24,12:24:26.486780
-34.0,1041.0,-160.0,2021/03/24,12:24:26.503028
