x_accel,y_accel,z_accel,Year/Month/Day,Hours:Minutes:Seconds.Milliseconds
-29.0,1036.0,-151.0,2021/03/24,12:42:51.688531
-30.0,1044.0,-148.0,2021/03/24,12:42:51.704778
-26.0,1039.0,-149.0,2021/03/24,12:42:51.721026
-25.0,1045.0,-146.0,2021/03/24,12:42:51.737280
-29.0,1041.0,-152.0,2021/03/24,12:42:51.753528
-29.0,1042.0,-157.0,2021/03/24,12:42:51.769783
-34.0,1041.0,-155.0,2021/03/24,12:42:51.786031
-26.0,1040.0,-156.0,2021/03/24,12:42:51.802284
-29.0,1039.0,-150.0,2021/03/24,12:42:51.818532
-29.0,1044.0,-145.0,2021/03/24,12:42:51.834784
-28.0,1039.0,-148.0,2021/03/24,12:42:51.851105
-27.0,1042.0,-147.0,2021/03/24,12:42:51.867437
-23.0,1041.0,-148.0,2021/03/24,12:42:51.883678
-26.0,1042.0,-158.0,2021/03/24,12:42:51.899929
-28.0,1044.0,-153.0,2021/03/24,12:42:51.916186
-28.0,1045.0,-152.0,2021/03/24,12:42:51.932436
-28.0,1039.0,-159.0,2021/03/24,12:42:51.948687
-28.0,1042.0,-148.0,2021/03/24,12:42:51.964936
-29.0,1039.0,-150.0,2021/03/24,12:42:51.981191
-25.0,1041.0,-156.0,2021/03/24,12:42:51.997439
-27.0,1039.0,-151.0,2021/03/24,12:42:52.013688
-26.0,1042.0,-158.0,2021/03/24,12:42:52.029940
-34.0,1042.0,-157.0,2021/03/24,12:42:52.046191
-27.0,1044.0,-154.0,2021/03/24,12:42:52.062442
-28.0,1038.0,-149.0,2021/03/24,12:42:52.078699
-29.0,1042.0,-156.0,2021/03/24,12:42:52.094951
-27.0,1041.0,-151.0,2021/03/24,12:42:52.111206
-30.0,1046.0,-151.0,2021/03/24,12:42:52.127453
-27.0,1039.0,-153.0,2021/03/24,12:42:52.143699
-33.0,1038.0,-151.0,2021/03/24,12:42:52.159952
-27.0,1038.0,-154.0,2021/03/24,12:42:52.176208
-27.0,1041.0,-153.0,2021/03/24,12:42:52.192449
-28.0,1038.0,-145.0,2021/03/24,12:42:52.208699
-27.0,1035.0,-143.0,2021/03/24,12:42:52.224958
-27.0,1045.0,-151.0,2021/03/24,12:42:52.241207
-26.0,1043.0,-151.0,2021/03/24,12:42:52.257456
-24.0,1042.0,-155.0,2021/03/24,12:42:52.273700
-30.0,1040.0,-152.0,2021/03/24,12:42:52.289953
-30.0,1044.0,-152.0,2021/03/24,12:42:52.306203
-24.0,1040.0,-152.0,2021/03/24,12:42:52.322479
-26.0,1046.0,-157.0,2021/03/24,12:42:52.338731
-31.0,1047.0,-151.0,2021/03/24,12:42:52.354992
-32.0,1040.0,-153.0,2021/03/24,12:42:52.371244
-29.0,1038.0,-153.0,2021/03/24,12:42:52.387490
-28.0,1035.0,-153.0,2021/03/24,12:42:52.403750
-24.0,1043.0,-158.0,2021/03/24,12:42:52.420002
-27.0,1039.0,-154.0,2021/03/24,12:42:52.436250
-22.0,1037.0,-148.0,2021/03/24,12:42:52.452555
-25.0,1039.0,-153.0,2021/03/24,12:42:52.468804
-28.0,1042.0,-150.0,2021/03/24,12:42:52.485052
-25.0,1040.0,-149.0,2021/03/24,12:42:52.501303
-24.0,1043.0,-150.0,2021/03/24,12:42:52.517549
-23.0,1042.0,-149.0,2021/03/24,12:42:52.533795
-28.0,1038.0,-152.0,2021/03/24,12:42:52.550049
-23.0,1043.0,-156.0,2021/03/24,12:42:52.566300
-24.0,1042.0,-150.0,2021/03/24,12:42:52.582536
-27.0,1043.0,-156.0,2021/03/24,12:42:52.598782
-31.0,1043.0,-146.0,2021/03/24,12:42:52.615025
-32.0,1043.0,-149.0,2021/03/24,12:42:52.631276
-34.0,1044.0,-150.0,2021/03/24,12:42:52.647533
-28.0,1038.0,-152.0,2021/03/24,12:42:52.663780
-32.0,1043.0,-155.0,2021/03/24,12:42:52.680026
