x_accel,y_accel,z_accel,Year/Month/Day,Hours:Minutes:Seconds.Milliseconds
-20.0,35.0,-1001.0,2021/03/25,01:02:26.022139
-18.0,30.0,-1000.0,2021/03/25,01:02:26.038391
-15.0,35.0,-999.0,2021/03/25,01:02:26.054646
-19.0,27.0,-1002.0,2021/03/25,01:02:26.070906
-20.0,39.0,-1001.0,2021/03/25,01:02:26.087157
-18.0,31.0,-999.0,2021/03/25,01:02:26.103409
-19.0,34.0,-1004.0,2021/03/25,01:02:26.119650
-17.0,30.0,-1006.0,2021/03/25,01:02:26.135907
-18.0,33.0,-1001.0,2021/03/25,01:02:26.152162
-14.0,31.0,-995.0,2021/03/25,01:02:26.168411
-10.0,34.0,-1002.0,2021/03/25,01:02:26.184660
-23.0,32.0,-1006.0,2021/03/25,01:02:26.200908
-21.0,35.0,-1007.0,2021/03/25,01:02:26.217159
-16.0,33.0,-1003.0,2021/03/25,01:02:26.233410
-21.0,26.0,-1005.0,2021/03/25,01:02:26.249672
-19.0,32.0,-1004.0,2021/03/25,01:02:26.265924
-24.0,20.0,-1006.0,2021/03/25,01:02:26.282174
-18.0,26.0,-999.0,2021/03/25,01:02:26.298432
-22.0,25.0,-1006.0,2021/03/25,01:02:26.314689
-18.0,27.0,-1006.0,2021/03/25,01:02:26.330930
-18.0,24.0,-1002.0,2021/03/25,01:02:26.347182
-21.0,33.0,-999.0,2021/03/25,01:02:26.363434
-20.0,33.0,-1001.0,2021/03/25,01:02:26.379688
-18.0,34.0,-1007.0,2021/03/25,01:02:26.395947
-18.0,36.0,-1001.0,2021/03/25,01:02:26.412196
-16.0,33.0,-999.0,2021/03/25,01:02:26.428449
-15.0,36.0,-1000.0,2021/03/25,01:02:26.444701
-17.0,39.0,-1000.0,2021/03/25,01:02:26.460955
-16.0,37.0,-1007.0,2021/03/25,01:02:26.477215
-18.0,35.0,-1002.0,2021/03/25,01:02:26.493463
-17.0,34.0,-996.0,2021/03/25,01:02:26.509710
-20.0,40.0,-1000.0,2021/03/25,01:02:26.525961
-15.0,29.0,-1001.0,2021/03/25,01:02:26.542211
-16.0,29.0,-1003.0,2021/03/25,01:02:26.558470
-24.0,29.0,-1005.0,2021/03/25,01:02:26.574738
-18.0,35.0,-999.0,2021/03/25,01:02:26.590989
-22.0,29.0,-998.0,2021/03/25,01:02:26.607238
-21.0,28.0,-1004.0,2021/03/25,01:02:26.623499
