x_accel,y_accel,z_accel,Year/Month/Day,Hours:Minutes:Seconds.Milliseconds
0.0,18.0,-1006.0,2021/03/24,23:33:53.237964
5.0,21.0,-1005.0,2021/03/24,23:33:53.254222
1.0,21.0,-1001.0,2021/03/24,23:33:53.270480
3.0,21.0,-1001.0,2021/03/24,23:33:53.286724
2.0,22.0,-1000.0,2021/03/24,23:33:53.302975
0.0,23.0,-1005.0,2021/03/24,23:33:53.319214
2.0,21.0,-998.0,2021/03/24,23:33:53.335464
1.0,26.0,-1006.0,2021/03/24,23:33:53.351706
0.0,21.0,-994.0,2021/03/24,23:33:53.367943
-4.0,22.0,-1000.0,2021/03/24,23:33:53.384202
2.0,19.0,-1001.0,2021/03/24,23:33:53.400450
1.0,21.0,-997.0,2021/03/24,23:33:53.416704
0.0,24.0,-1003.0,2021/03/24,23:33:53.432956
2.0,23.0,-1004.0,2021/03/24,23:33:53.449195
3.0,20.0,-1004.0,2021/03/24,23:33:53.465439
0.0,21.0,-998.0,2021/03/24,23:33:53.481687
0.0,16.0,-1002.0,2021/03/24,23:33:53.497931
0.0,15.0,-998.0,2021/03/24,23:33:53.514182
1.0,20.0,-997.0,2021/03/24,23:33:53.530425
0.0,20.0,-997.0,2021/03/24,23:33:53.546671
-4.0,25.0,-1002.0,2021/03/24,23:33:53.562918
-1.0,20.0,-997.0,2021/03/24,23:33:53.579174
-3.0,19.0,-998.0,2021/03/24,23:33:53.595415
0.0,18.0,-1001.0,2021/03/24,23:33:53.611668
-2.0,19.0,-999.0,2021/03/24,23:33:53.627911
4.0,23.0,-1002.0,2021/03/24,23:33:53.644161
0.0,17.0,-1000.0,2021/03/24,23:33:53.660410
0.0,19.0,-1000.0,2021/03/24,23:33:53.676655
3.0,20.0,-1000.0,2021/03/24,23:33:53.692895
0.0,22.0,-1003.0,2021/03/24,23:33:53.709138
-1.0,23.0,-999.0,2021/03/24,23:33:53.725385
0.0,16.0,-1001.0,2021/03/24,23:33:53.741631
1.0,19.0,-1002.0,2021/03/24,23:33:53.757873
3.0,13.0,-998.0,2021/03/24,23:33:53.774119
-8.0,17.0,-999.0,2021/03/24,23:33:53.790365
-2.0,14.0,-999.0,2021/03/24,23:33:53.806617
0.0,19.0,-998.0,2021/03/24,23:33:53.822870
-5.0,21.0,-997.0,2021/03/24,23:33:53.839115
-1.0,21.0,-996.0,2021/03/24,23:33:53.855361
-1.0,21.0,-1007.0,2021/03/24,23:33:53.871601
-1.0,17.0,-1001.0,2021/03/24,23:33:53.887850
0.0,21.0,-1004.0,2021/03/24,23:33:53.904101
-1.0,26.0,-1001.0,2021/03/24,23:33:53.920345
-2.0,20.0,-1008.0,2021/03/24,23:33:53.936592
-1.0,24.0,-1001.0,2021/03/24,23:33:53.952842
0.0,15.0,-996.0,2021/03/24,23:33:53.969109
-2.0,14.0,-1005.0,2021/03/24,23:33:53.985369
-3.0,18.0,-999.0,2021/03/24,23:33:54.001610
0.0,20.0,-995.0,2021/03/24,23:33:54.017904
-2.0,18.0,-1006.0,2021/03/24,23:33:54.034256
-1.0,18.0,-1002.0,2021/03/24,23:33:54.050506
-2.0,18.0,-998.0,2021/03/24,23:33:54.066757
2.0,21.0,-997.0,2021/03/24,23:33:54.082997
-2.0,18.0,-1003.0,2021/03/24,23:33:54.099238
0.0,18.0,-1008.0,2021/03/24,23:33:54.115487
-2.0,21.0,-997.0,2021/03/24,23:33:54.131725
0.0,19.0,-1004.0,2021/03/24,23:33:54.147965
-1.0,22.0,-998.0,2021/03/24,23:33:54.164220
0.0,18.0,-1000.0,2021/03/24,23:33:54.180461
0.0,20.0,-999.0,2021/03/24,23:33:54.196696
0.0,22.0,-997.0,2021/03/24,23:33:54.212947
-2.0,22.0,-1000.0,2021/03/24,23:33:54.229195
-3.0,18.0,-1003.0,2021/03/24,23:33:54.245432
0.0,22.0,-999.0,2021/03/24,23:33:54.261671
0.0,22.0,-1000.0,2021/03/24,23:33:54.277914
2.0,23.0,-999.0,2021/03/24,23:33:54.294154
0.0,23.0,-1004.0,2021/03/24,23:33:54.310388
-3.0,23.0,-1007.0,2021/03/24,23:33:54.326627
-1.0,18.0,-1005.0,2021/03/24,23:33:54.342865
-1.0,20.0,-1005.0,2021/03/24,23:33:54.359108
-4.0,19.0,-1004.0,2021/03/24,23:33:54.375347
0.0,22.0,-999.0,2021/03/24,23:33:54.391590
-1.0,20.0,-1003.0,2021/03/24,23:33:54.407836
0.0,18.0,-1002.0,2021/03/24,23:33:54.424156
4.0,16.0,-1009.0,2021/03/24,23:33:54.440418
1.0,18.0,-1006.0,2021/03/24,23:33:54.456679
-1.0,17.0,-997.0,2021/03/24,23:33:54.472924
-3.0,16.0,-998.0,2021/03/24,23:33:54.489172
-3.0,20.0,-1001.0,2021/03/24,23:33:54.505414
0.0,17.0,-996.0,2021/03/24,23:33:54.521668
0.0,16.0,-1003.0,2021/03/24,23:33:54.537923
-2.0,21.0,-999.0,2021/03/24,23:33:54.554162
0.0,21.0,-1005.0,2021/03/24,23:33:54.570407
0.0,17.0,-1003.0,2021/03/24,23:33:54.586658
-2.0,18.0,-1001.0,2021/03/24,23:33:54.602897
0.0,24.0,-1005.0,2021/03/24,23:33:54.619155
0.0,21.0,-1002.0,2021/03/24,23:33:54.635397
-2.0,22.0,-996.0,2021/03/24,23:33:54.651645
0.0,20.0,-1005.0,2021/03/24,23:33:54.667895
0.0,20.0,-1004.0,2021/03/24,23:33:54.684144
-3.0,20.0,-1001.0,2021/03/24,23:33:54.700384
-1.0,18.0,-1001.0,2021/03/24,23:33:54.716625
1.0,14.0,-1007.0,2021/03/24,23:33:54.732862
0.0,18.0,-1002.0,2021/03/24,23:33:54.749062
-4.0,21.0,-1009.0,2021/03/24,23:33:54.765311
-1.0,25.0,-1005.0,2021/03/24,23:33:54.781559
0.0,22.0,-1006.0,2021/03/24,23:33:54.797800
-3.0,21.0,-1006.0,2021/03/24,23:33:54.814040
0.0,20.0,-998.0,2021/03/24,23:33:54.830277
2.0,22.0,-1007.0,2021/03/24,23:33:54.846522
0.0,23.0,-1002.0,2021/03/24,23:33:54.862769
0.0,17.0,-997.0,2021/03/24,23:33:54.879000
-1.0,23.0,-1000.0,2021/03/24,23:33:54.895245
-2.0,20.0,-1001.0,2021/03/24,23:33:54.911492
-2.0,19.0,-1002.0,2021/03/24,23:33:54.927740
3.0,17.0,-998.0,2021/03/24,23:33:54.943989
0.0,18.0,-1003.0,2021/03/24,23:33:54.960239
-2.0,22.0,-999.0,2021/03/24,23:33:54.976482
0.0,20.0,-996.0,2021/03/24,23:33:54.992726
-2.0,22.0,-1005.0,2021/03/24,23:33:55.008970
1.0,22.0,-1001.0,2021/03/24,23:33:55.025211
3.0,17.0,-1003.0,2021/03/24,23:33:55.041470
-2.0,23.0,-1002.0,2021/03/24,23:33:55.057716
0.0,18.0,-995.0,2021/03/24,23:33:55.073953
-2.0,22.0,-994.0,2021/03/24,23:33:55.090203
0.0,20.0,-1007.0,2021/03/24,23:33:55.106443
2.0,22.0,-1007.0,2021/03/24,23:33:55.122687
-1.0,21.0,-1004.0,2021/03/24,23:33:55.138935
0.0,18.0,-1004.0,2021/03/24,23:33:55.155174
-1.0,18.0,-1003.0,2021/03/24,23:33:55.171426
0.0,24.0,-1006.0,2021/03/24,23:33:55.187667
0.0,20.0,-1001.0,2021/03/24,23:33:55.203905
-4.0,20.0,-999.0,2021/03/24,23:33:55.220131
0.0,17.0,-1000.0,2021/03/24,23:33:55.236372
-2.0,20.0,-1005.0,2021/03/24,23:33:55.252614
0.0,21.0,-1009.0,2021/03/24,23:33:55.268850
-1.0,18.0,-1001.0,2021/03/24,23:33:55.285094
-3.0,20.0,-996.0,2021/03/24,23:33:55.301337
